ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
Y75B8A.6,156,3.69952628,0.533292904,6,2,c_eleg,11.3367,11.3367,19301,19301,1,c_brig,11.8571,11.70746667,2249,7853,3,c_bren,11.9796,11.62329167,1457,10506.75,12,c_rema,11.9796,11.5255,6491,16976.66667,6,p_paci,11.9796,11.9796,7739,7739,1,p_exsp,11.3469,11.3469,7970,7970,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.9796,231,713.5,2,c_bren,11.5714,11.45405,987,1188,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74658333,11.58657639,7534.5,11724.40278,4,11.7755,11.716825,609,950.75,2
ent-5,157,3.722084367,0.531013365,4,,c_eleg,11.5714,11.5714,199,199,1,c_brig,11.8571,11.8571,350,350,1,p_paci,11.8571,11.8571,746,746,1,p_exsp,11.8571,11.8571,829,829,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.785675,11.785675,531,531,1,,,,,
atln-1,158,3.744642454,0.530572226,6,4,c_eleg,11.6939,11.6939,176,176,1,c_brig,11.9796,11.9796,8256,8256,1,c_bren,11.9796,11.9796,7518,7518,1,c_rema,11.5714,11.45405,484,1184,2,p_exsp,11.8571,11.71425,804,901,2,a_lumb,11.8571,11.71862857,3278,9077.714286,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3469,11.3469,2700,2700,1,p_paci,11.8571,11.71425,3404,3520.5,2,p_exsp,11.6939,11.6939,2011,2011,1,a_lumb,11.2245,11.2245,5556,7453.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.82311667,11.75667143,3419.333333,4518.785714,2.333333333,11.5306,11.4948875,3417.75,3921.25,1.5
lips-10,159,3.767200541,0.529654697,6,4,c_eleg,11.5714,11.5714,416,416,1,c_brig,11.8571,11.71425,1268,1473.5,2,c_bren,11.8571,11.6300875,376,1504.625,8,c_rema,11.8571,11.66663333,875,1497,3,c_japo,11.8571,11.64623333,752,2809.333333,3,p_exsp,11.8571,11.5136,2004,4073,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.5714,1190,1190,1,c_brig,11.5714,11.5714,2279,2279,1,c_bren,11.5714,11.5714,738,753.5,2,c_rema,11.5714,11.5714,855,855,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.80948333,11.62370069,948.5,1962.243056,3.833333333,11.5714,11.5714,1265.5,1269.375,1.25
pqn-48,160,3.789758628,0.528630268,4,,c_eleg,11.8571,11.8571,41,41,1,c_brig,11.9796,11.59183333,144,3163.666667,3,c_bren,11.6939,11.57483333,53,3478,3,c_japo,11.8571,11.5969,105,525,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.846925,11.65516667,85.75,1801.916667,2.25,,,,,
rgs-7,161,3.812316716,0.528415895,5,,c_eleg,11.5714,11.5714,1275,1275,1,c_bren,11.8571,11.602,5380,5549.5,2,c_rema,11.6939,11.6939,115,115,1,c_japo,11.8571,11.8571,132,132,1,p_exsp,11.5714,11.5714,975,975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71018,11.65916,1575.4,1609.3,1.2,,,,,
F53B3.5,162,3.834874803,0.527128102,7,,c_eleg,11.5714,11.45915,285,2523,2,c_brig,11.9796,11.517,344,1774,3,c_bren,11.8571,11.63263333,138,523.6666667,3,c_rema,11.9796,11.517,314,841.3333333,3,c_japo,11.3469,11.3469,342,342,1,p_exsp,11.9796,11.9796,742,742,1,a_lumb,11.8571,11.7755,10085,13930.5,2,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7959,11.60396905,1750,2953.785714,2.142857143,,,,,
afd-1,163,3.85743289,0.526535323,4,4,c_eleg,11.9796,11.66325,3917,6054.5,2,c_brig,11.3469,11.3469,1065,1065,1,c_bren,11.9796,11.83675,1371,4509.5,2,c_rema,11.9796,11.9796,1506,1506,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3469,11.2857,1504,9791.5,2,c_rema,11.6939,11.4966,4373,6116.333333,3,c_japo,11.9796,11.56122,547,6793.4,5,a_lumb,11.6939,11.63265,3369,16180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.821425,11.706625,1964.75,3283.75,1.5,11.678575,11.4940425,2448.25,9720.308333,3
T06F4.1,164,3.879990977,0.526361993,6,4,c_eleg,11.6939,11.6939,3638,3638,1,c_brig,11.6939,11.63265,8287,14607.75,4,c_bren,11.6939,11.6939,514,514,1,c_rema,11.6939,11.6939,524,3738,2,p_paci,11.8571,11.8571,4740,4740,1,p_exsp,11.8571,11.551,2030,3915.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.6939,11.5153,8713,9194,2,c_brig,11.6939,11.63265,2121,3826,2,c_rema,11.6939,11.6939,1815,1815,1,p_exsp,11.6939,11.6939,1866,1866,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7483,11.687075,3288.833333,5192.236111,2,11.6939,11.6339375,3628.75,4175.25,1.5
ptp-3,165,3.902549064,0.526276515,6,8,c_eleg,11.5714,11.45915,3525,6660,2,c_bren,11.9796,11.719375,3675,10537.25,4,c_rema,11.9796,11.9796,11821,11821,1,c_japo,11.3367,11.3367,70,70,1,p_exsp,11.9796,11.7483,1855,6608.333333,3,a_lumb,11.9796,11.59481765,7310,43654.76471,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.8571,11.4637,6020,14920.55556,9,c_brig,11.9796,11.3484,509,11833.14286,7,c_bren,11.3367,11.2806,2686,10968,4,c_rema,11.8571,11.44284,2312,10621.6,5,c_japo,11.2245,11.2245,1942,1942,1,p_paci,11.8571,11.469375,8903,10639.75,4,p_exsp,11.3469,11.3469,176,176,1,a_lumb,11.3469,11.3469,6088,6088,1,11.80441667,11.63965711,4709.333333,13225.22467,4.666666667,11.6007375,11.36540188,3579.5,8398.631052,4
hst-3.1,166,3.925107151,0.525979826,7,1,c_eleg,11.8571,11.551,862,1340.666667,3,c_brig,11.9796,11.65815,1003,1713.5,2,c_bren,11.8571,11.8571,1387,1387,1,c_rema,11.3367,11.3367,815,815,1,c_japo,11.5714,11.5714,5268,5268,1,p_exsp,11.8571,11.8571,1496,1496,1,a_lumb,11.8571,11.8571,2588,2588,1,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.5714,3292,3292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.75944286,11.66979286,1917,2086.880952,1.428571429,11.5714,11.5714,3292,3292,1
grl-21,167,3.947665238,0.525530186,5,,c_eleg,11.6939,11.6939,163,163,1,c_brig,11.6939,11.6939,174,174,1,c_bren,11.6939,11.57823333,188,242,3,c_rema,11.6939,11.6939,194,194,1,c_japo,11.6939,11.6939,200,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6939,11.67076667,183.8,194.6,1.4,,,,,
ltd-1,168,3.970223325,0.525152727,7,,c_eleg,11.8571,11.8571,4873,4873,1,c_brig,11.6939,11.5204,9013,10681,2,c_rema,11.3469,11.3469,6253,6253,1,c_japo,11.6939,11.6939,7026,7026,1,p_paci,11.9796,11.68875,1198,3248.75,4,p_exsp,11.9796,11.68875,1970,3866.5,4,a_lumb,11.8571,11.8571,14676,14676,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77258571,11.6647,6429.857143,7232.035714,2,,,,,
ser-1,169,3.992781412,0.524477388,5,,c_eleg,11.5714,11.5714,4225,5479.5,2,c_brig,11.8571,11.71425,1571,3648.5,2,c_bren,11.5714,11.45915,3175,4865.5,2,c_rema,11.8571,11.8571,1283,1283,1,c_japo,11.8571,11.8571,1270,1270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74282,11.6918,2304.8,3309.3,1.6,,,,,
bcat-1,170,4.015339499,0.523735556,8,5,c_eleg,11.8571,11.5408,4286,5135.5,2,c_brig,11.2245,11.2245,5241,5241,1,c_bren,11.8571,11.8571,5811,5811,1,c_rema,11.2245,11.2245,5210,5210,1,c_japo,11.8571,11.8571,3282,3282,1,p_paci,11.5714,11.5714,1100,1100,1,p_exsp,11.5714,11.5714,1144,1144,3,a_lumb,11.3469,11.3469,3761,3761,1,c_eleg,11.8571,11.8571,707,707,1,c_bren,11.5714,11.5714,742,742,1,p_paci,11.8571,11.8571,625,1507.5,2,p_exsp,11.8571,11.614775,2180,6541.5,12,a_lumb,11.2245,11.2245,9351,9351,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.56375,11.5242125,3729.375,3835.5625,1.375,11.67344,11.624975,2721,3769.8,3.4
pat-4,171,4.037897586,0.522455087,4,,c_eleg,11.6939,11.6939,316,316,1,c_bren,11.6939,11.6939,133,133,1,c_rema,11.6939,11.6939,366,366,1,p_paci,11.9796,11.9796,700,700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.765325,11.765325,378.75,378.75,1,,,,,
tkr-1,172,4.060455673,0.522166115,4,,c_eleg,11.6939,11.6939,7011,7011,1,c_brig,11.9796,11.66325,7530,8361,2,c_rema,11.9796,11.9796,5406,5406,1,a_lumb,11.5714,11.5714,15619,15619,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.806125,11.7270375,8891.5,9099.25,1.25,,,,,
mom-1,173,4.08301376,0.522110261,5,3,c_eleg,11.8571,11.8571,212,212,1,c_brig,11.5714,11.5714,243,243,1,c_bren,11.5714,11.5714,240,240,1,c_rema,11.3469,11.3469,232,232,1,p_exsp,11.9796,11.84353333,2036,4450.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.9796,3430,3430,1,c_japo,11.8571,11.8571,2574,2574,1,a_lumb,11.6939,11.6939,1601,1601,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66528,11.63806667,592.6,1075.466667,1.4,11.84353333,11.84353333,2535,2535,1
npr-5,174,4.105571848,0.52187974,6,,c_eleg,11.9796,11.59183333,907,6947,3,c_brig,11.8571,11.5408,16301,18860.5,2,c_bren,11.5714,11.372425,1455,9760,4,c_rema,11.5714,11.5714,4998,5429,2,c_japo,11.8571,11.64623333,9947,14278,3,a_lumb,11.2245,11.2245,12655,12655,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67685,11.49119861,7710.5,11321.58333,2.5,,,,,
F16B3.3,175,4.128129935,0.520441389,4,,c_eleg,11.9796,11.9796,9902,9902,1,c_bren,11.6939,11.53743333,1051,11224.16667,6,c_rema,11.9796,11.59183333,599,5487,3,p_exsp,11.5714,11.5714,1695,1695,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.806125,11.67006667,3311.75,7077.041667,2.75,,,,,
F40A3.7,176,4.150688022,0.520428697,6,,c_eleg,11.5714,11.5714,4981,4981,1,c_brig,11.5714,11.37753333,1680,14909.66667,3,c_bren,11.6939,11.47958333,1306,8694,6,c_rema,11.9796,11.59183333,10799,13168.33333,3,c_japo,11.9796,11.617325,8532,18208,4,p_exsp,11.9796,11.9796,5293,5293,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79591667,11.60287917,5431.833333,10875.66667,3,,,,,
twk-49,177,4.173246109,0.520399555,6,3,c_eleg,11.9796,11.9796,224,224,1,c_brig,11.9796,11.9796,8908,8908,1,c_bren,11.9796,11.7279,316,1553.666667,3,c_rema,11.3367,11.3367,758,758,1,c_japo,11.6939,11.6939,57,57,1,p_exsp,11.6939,11.5204,300,729.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.9796,2949,2949,1,c_brig,11.9796,11.9796,3425,3425,1,c_japo,11.9796,11.66325,3073,3571.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.77721667,11.70635,1760.5,2038.361111,1.833333333,11.9796,11.87415,3149,3315.166667,1.333333333
otub-2,178,4.195804196,0.519971735,4,5,c_eleg,11.6939,11.6939,1111,1111,1,c_bren,11.9796,11.68028333,6581,7531.333333,6,c_japo,11.9796,11.9796,3653,3653,1,a_lumb,11.8571,11.551,806,10315.66667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3469,11.3469,6399,6399,1,c_bren,11.6939,11.6939,2012,2012,1,p_paci,11.9796,11.846925,3604,6342.75,4,p_exsp,11.6939,11.6939,680,680,1,a_lumb,11.5714,11.39795,4341,6603,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87755,11.72619583,3037.75,5652.75,2.75,11.65714,11.595915,3407.2,4407.35,1.8
ssp-9,179,4.218362283,0.518011367,6,,c_eleg,11.8571,11.8571,57,57,1,c_brig,11.8571,11.71425,63,77.5,2,c_bren,11.9796,11.551,1921,3207.666667,3,c_rema,11.2245,11.2245,80,80,1,p_exsp,11.6939,11.6939,3115,3115,3,a_lumb,11.5714,11.39795,264,1494,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69726667,11.57311667,916.6666667,1338.527778,2,,,,,
prmt-9,180,4.24092037,0.518010095,4,,c_eleg,11.6939,11.4592,2517,2829.5,2,c_brig,11.6939,11.6939,2937,2937,1,c_bren,11.8571,11.8571,1897,2081.5,2,a_lumb,11.8571,11.8571,532,532,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7755,11.716825,1970.75,2095,1.5,,,,,
Y95B8A.12,181,4.263478457,0.517678216,4,,c_eleg,11.5714,11.40814,4262,8909.8,5,c_bren,11.9796,11.591825,2960,8238.25,4,c_rema,11.8571,11.8571,2804,2804,1,p_exsp,11.8571,11.8571,574,574,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8163,11.67854125,2650,5131.5125,2.75,,,,,
W04C9.5,182,4.286036544,0.517670369,4,3,c_eleg,11.8571,11.8571,8441,8441,1,c_rema,11.5714,11.49656667,7973,11194.33333,3,p_paci,11.9796,11.9796,4444,4444,1,a_lumb,11.8571,11.8571,11366,11366,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.8571,11.5969,2291,2368,2,c_rema,11.6939,11.6939,2533,3077,5,p_paci,11.8571,11.8571,1658,1658,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8163,11.79759167,8056,8861.333333,1.5,11.8027,11.71596667,2160.666667,2367.666667,2.666666667
mlt-7,183,4.308594631,0.516738759,5,6,c_eleg,11.9796,11.7755,2852,3933.5,4,c_brig,11.3469,11.3469,180,180,1,c_rema,11.6939,11.48162,2498,3990.2,5,c_japo,11.6939,11.5374,2022,5337.333333,3,p_exsp,11.9796,11.9796,2911,2911,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3469,11.3469,4259,4259,1,c_brig,11.9796,11.61223333,1726,6261.333333,6,c_bren,11.3469,11.3435,2862,5558.666667,3,c_rema,11.9796,11.67346667,3181,5534.333333,3,c_japo,11.8571,11.51696667,2045,3064.333333,3,p_paci,11.9796,11.9796,209,209,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73878,11.624204,2092.6,3270.406667,2.8,11.74828333,11.57877778,2380.333333,4147.777778,2.833333333
tag-260,184,4.331152718,0.515643504,5,6,c_eleg,11.5714,11.5714,109,109,1,c_bren,11.8571,11.8571,6884,6884,1,c_rema,11.8571,11.70746667,7167,7399,3,p_paci,11.9796,11.88436667,1011,1771.666667,3,p_exsp,11.9796,11.60205,448,618.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.8571,11.70746667,5457,7654,3,c_brig,11.8571,11.704075,232,4532,4,c_bren,11.6939,11.4592,1245,1260.5,2,c_rema,11.8571,11.7755,1196,1211.5,2,c_japo,11.8571,11.7755,1103,1116.5,2,p_paci,11.9796,11.60205,2136,2655.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84896,11.72447667,3123.8,3356.433333,2.8,11.85031667,11.67063194,1894.833333,3071.666667,2.5
acp-5,185,4.353710805,0.515504043,5,,c_eleg,11.5714,11.5714,1012,1012,1,c_bren,11.6939,11.63265,807,916.5,2,c_rema,11.6939,11.6939,433,433,1,c_japo,11.6939,11.4592,2143,3166,2,a_lumb,11.8571,11.8571,2327,2327,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70204,11.64285,1344.4,1570.9,1.4,,,,,
glt-4,186,4.376268892,0.515306847,6,,c_eleg,11.5714,11.39795,8939,10300.5,2,c_brig,11.8571,11.5561,536,8304.25,4,c_bren,11.8571,11.617325,1743,8450,4,c_rema,11.8571,11.71425,544,4137.5,2,c_japo,11.5714,11.45576667,4533,7136,3,p_exsp,11.2245,11.2245,503,503,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65643333,11.49431528,2799.666667,6471.875,2.666666667,,,,,
ztf-6,187,4.398826979,0.514566979,4,,c_eleg,11.8571,11.551,4555,8247,3,c_brig,11.8571,11.51356667,12,744.3333333,3,c_bren,11.8571,11.5782,573,6354,12,c_rema,11.8571,11.5561,884,4651,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.54971667,1506,4999.083333,5.5,,,,,
nhr-138,188,4.421385067,0.513983141,5,,c_eleg,11.8571,11.5884,894,5730.333333,3,c_brig,11.6939,11.602025,6605,8982.5,4,c_bren,11.5714,11.31971667,5867,31600.66667,6,c_rema,11.8571,11.70405,3374,7609.5,6,c_japo,11.8571,11.658125,4973,13129.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76732,11.57446333,4342.6,13410.55,4.6,,,,,
otpl-2,189,4.443943154,0.513635969,4,4,c_eleg,11.9796,11.9796,5624,7906,2,c_bren,11.5714,11.5714,1053,1751.5,2,p_paci,11.8571,11.71425,226,528.5,2,p_exsp,11.6939,11.63265,1315,2683,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.8571,11.8571,2714,2714,1,c_bren,11.3367,11.3367,250,250,1,p_paci,11.9796,11.89115,3090,6235.333333,6,p_exsp,11.3469,11.3469,2080,2080,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7755,11.724475,2054.5,3217.25,2.5,11.630075,11.6079625,2033.5,2819.833333,2.5
cpg-8,190,4.466501241,0.512024711,4,,c_eleg,11.9796,11.9796,2312,2312,1,c_brig,11.9796,11.9796,760,760,1,c_rema,11.9796,11.9796,877,877,1,c_japo,11.3469,11.3469,3985,3985,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.821425,11.821425,1983.5,1983.5,1,,,,,
psa-3,191,4.489059328,0.511857871,4,,c_eleg,11.8571,11.8027,14954,20201,3,c_brig,11.6939,11.6939,14951,15404,2,c_bren,11.9796,11.78913333,2316,15515.66667,3,c_rema,11.5714,11.5714,1738,1738,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7755,11.71428333,8489.75,13214.66667,2.25,,,,,
T22F7.1,192,4.511617415,0.511801968,5,,c_eleg,11.6939,11.4592,4124,9143.5,2,c_brig,11.8571,11.8571,3623,3623,1,c_rema,11.6939,11.63265,476,3193.5,2,c_japo,11.5714,11.5714,2251,2251,1,p_paci,11.6939,11.6939,64,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70204,11.64285,2107.6,3655,1.4,,,,,
slc-17.5,193,4.534175502,0.511725993,4,,c_eleg,11.9796,11.70746667,654,1300,3,c_bren,11.5714,11.49656667,1417,3660.166667,6,c_rema,11.5714,11.5714,1294,1294,1,c_japo,11.9796,11.9796,4697,4697,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7755,11.68875833,2015.5,2737.791667,2.75,,,,,
