ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
unc-58,145,1.493459677,0.549020085,4,7,c_eleg,12.8673,12.8673,2601,2601,1,c_rema,13.9592,12.1796,776,2454,5,p_exsp,13.602,12.085,371,1566,3,a_lumb,13.9592,12.61223333,3884,6471.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,12.1796,4136,12515,5,c_brig,12.8673,11.69895,3178,11774,4,c_bren,12.8673,12.8673,4204,4204,1,c_rema,11.1429,11.1429,3153,3153,1,p_paci,12.6531,12.4235,88,1396,2,p_exsp,13.7347,12.9643,978,1948,2,a_lumb,13.602,12.20406,527,10568.6,10,NA,NA,NA,NA,NA,NA,13.596925,12.43603333,1908,3273.166667,3,12.97521429,12.21151571,2323.428571,6508.371429,3.571428571
npr-29,146,1.503759399,0.548509315,5,6,c_eleg,13.602,13.0102,3676,4919.5,2,c_bren,12.4184,12.2245,171,2952.333333,3,c_rema,13.7347,12.24051429,780,3320,7,c_japo,13.602,12.18876667,4020,10286,6,p_exsp,13.9592,12.19524,329,9585.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,6832,6832,1,c_brig,12.8673,12.8673,5259,5259,1,c_rema,12.1939,11.551,1507,2298.2,5,c_japo,11.2959,11.2959,2454,2454,1,p_exsp,13.2245,12.2755,2483,2847,2,a_lumb,12.0612,11.5102,8982,12495,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46326,12.37184419,1795.2,6212.646667,6.6,12.16155,11.8044,4586.166667,5364.2,2.166666667
lgc-40,147,1.51405912,0.547671092,6,5,c_eleg,13.9592,11.805,1094,5050.777778,9,c_brig,11.6837,11.43266,1853,4529.4,5,c_bren,13.9592,12.915825,1206,4440.5,4,c_rema,13.9592,11.943875,831,2859.25,4,c_japo,12.8673,11.90815,1344,3740.75,4,p_exsp,13.9592,12.44696,168,2995.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.0051,289,358.5,2,c_brig,12.1939,11.50003333,435,680,3,c_bren,11.6837,11.38436667,334,1000.666667,3,c_rema,11.1633,11.1531,340,606,2,p_exsp,11.3265,11.20614,303,2268.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.39796667,12.07541167,1082.666667,3936.012963,5.166666667,11.84694,11.449748,340.2,982.7533333,3
dop-3,148,1.524358842,0.547616369,5,4,c_eleg,12.8673,11.915825,4298,6624.5,4,c_brig,13.602,11.6517875,1228,6608.25,8,c_bren,13.602,12.11428,3597,9396.2,5,c_rema,13.7347,11.91254286,253,4591,7,c_japo,13.7347,12.35715,3011,6309,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,2920,2920,1,c_brig,11.2959,11.2959,1904,1904,1,c_bren,12.8673,11.7245,1333,1444.666667,3,c_rema,12.551,12.551,1144,1144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.50814,11.99031707,2477.4,6705.79,5.6,12.010175,11.724475,1825.25,1853.166667,1.5
F52D10.2,149,1.534658564,0.547351132,5,3,c_eleg,12.8673,11.803575,2029,4886.25,4,c_brig,13.2245,12.17142,896,5913.4,5,c_bren,13.2245,12.91496667,1966,6220.333333,3,c_rema,12.8673,12.8673,1803,1803,1,c_japo,13.2245,12.29998,1098,5114.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,13.2245,371,371,1,c_brig,11.3265,11.3265,1665,1665,1,c_bren,14.0918,14.0918,831,831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08162,12.41144833,1558.4,4787.436667,3.6,12.88093333,12.88093333,955.6666667,955.6666667,1
C15C6.1,150,1.544958286,0.546787171,6,,c_eleg,14.0918,12.293375,560,1911.25,4,c_brig,12.4184,11.966825,396,2708.75,4,c_bren,14.0918,12.39064286,2961,7077.714286,7,c_rema,12.0612,11.966825,1084,3319.75,4,c_japo,12.8673,12.3129,1282,3414.666667,3,p_exsp,12.4184,11.80953333,1913,2585.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99148333,12.1233502,1366,3502.96627,4.166666667,,,,,
B0238.9,151,1.555258008,0.546661721,5,,c_eleg,13.2245,12.07823333,2609,3861,3,c_brig,11.3265,11.3265,1081,1081,1,c_rema,13.9592,12.71766667,788,1795.333333,3,p_paci,13.2245,13.2245,4652,4652,1,a_lumb,13.9592,12.64285,253,1356.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13878,12.39795,1876.6,2549.166667,2,,,,,
hot-3,152,1.56555773,0.546386095,8,,c_eleg,12.0612,11.8163,3891,4651.666667,3,c_brig,13.602,12.5986,879,3743.666667,3,c_bren,13.2245,12.4541,10691,10721.5,2,c_rema,14.0918,12.53401111,636,3276.444444,9,c_japo,12.8673,12.8673,1831,1831,1,p_paci,13.9592,12.772975,3262,5606.75,4,p_exsp,13.602,12.2691125,1848,10352.875,8,a_lumb,12.6531,11.7925,657,9503.166667,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2576375,12.38811233,2961.875,6210.883681,4.5,,,,,
npr-35,153,1.575857452,0.545994034,6,,c_eleg,12.551,11.75306,2348,4470.8,5,c_brig,13.7347,12.30271667,2542,4555.5,6,c_bren,13.2245,13.2245,2679,3441,2,c_rema,13.2245,11.984675,720,3342.75,4,c_japo,13.2245,13.2245,5760,5760,1,p_exsp,11.3265,11.301,1482,1504.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88095,12.29840861,2588.5,3845.758333,3.333333333,,,,,
T27A3.8,154,1.586157174,0.545369154,4,,c_eleg,13.7347,12.88773333,724,1238.666667,3,c_brig,12.8673,11.612225,971,1702.25,4,c_rema,13.602,13.602,661,661,1,c_japo,13.9592,12.32313333,498,1675,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5408,12.60627292,713.5,1319.229167,2.75,,,,,
pde-4,155,1.596456896,0.54480429,7,7,c_eleg,12.0612,11.69385,1112,3664.5,2,c_brig,11.3265,11.3265,1878,4411.5,2,c_bren,13.2245,12.98636667,7,1908.333333,3,c_rema,13.602,11.89182,202,2497.6,5,c_japo,13.2245,11.59594,1019,2866.2,5,p_exsp,11.1429,11.1429,571,626.5,2,a_lumb,11.3265,11.3265,2363,2363,1,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,11.83877,820,12321.8,10,c_brig,14.0918,12.70306,4724,14714.2,10,c_bren,13.2245,12.88775,4435,5022.5,2,c_rema,13.9592,12.4158125,3927,7462.875,8,c_japo,11.6837,11.44556667,5332,6066,3,p_exsp,12.1939,12.1939,2106,2106,1,a_lumb,12.6531,12.00683333,3088,4332.666667,3,NA,NA,NA,NA,NA,NA,12.27258571,11.70912524,1021.714286,2619.661905,2.857142857,13.10934286,12.21309893,3490.285714,7432.291667,5.285714286
ptp-3,156,1.606756618,0.544406368,5,7,c_eleg,12.551,12.551,9910,9910,1,c_bren,13.7347,12.50792222,1815,13019.11111,9,c_rema,13.602,12.06234444,699,9427.888889,9,p_exsp,12.8673,11.86096875,860,11647.5625,16,a_lumb,13.602,12.24693333,14156,44458.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.81260909,428,16549.63636,11,c_brig,13.9592,12.16911429,243,16237.42857,14,c_bren,13.9592,11.98030714,1789,10872.14286,14,c_rema,13.9592,12.23808333,366,11798.91667,12,c_japo,12.8673,12.0051,1309,5172,2,p_paci,12.4184,11.795925,1393,6380.75,4,a_lumb,13.7347,13.7347,9974,9974,1,NA,NA,NA,NA,NA,NA,13.2714,12.24583375,5488,17692.6725,10,13.39504286,12.24797698,2214.571429,10997.83921,8.285714286
kvs-1,157,1.617056339,0.544301825,5,6,c_eleg,13.602,13.602,1912,1912,1,c_brig,13.7347,12.51836,904,5339.4,5,c_bren,13.2245,11.6977,359,6059.25,8,c_rema,12.8673,12.10816,1142,3698.8,5,c_japo,13.7347,12.1684,1885,5445.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.551,11.73177143,3330,8451.285714,7,c_bren,12.551,11.93875,2120,3044.5,2,c_rema,12.1939,11.6684,2708,3246,2,c_japo,13.2245,11.95916667,86,2024.666667,3,p_exsp,12.0102,12.0102,1467,1467,1,a_lumb,12.8673,12.2755,1903,3902,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43264,12.418924,1240.4,4490.99,4.6,12.56631667,11.93063135,1935.666667,3689.242063,2.833333333
ins-2,158,1.627356061,0.544153252,5,,c_eleg,13.9592,12.15212727,1199,7098.545455,11,c_brig,12.8673,11.8379875,325,3747.375,8,c_bren,13.9592,12.18049375,619,5476.0625,16,c_rema,12.8673,11.70747778,747,4705.555556,9,c_japo,12.8673,11.7619,479,12116.83333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.30406,11.92799726,673.8,6628.874369,10,,,,,
K05F1.10,159,1.637655783,0.543323024,7,,c_eleg,12.551,11.67346667,906,1123.666667,3,c_brig,13.602,13.0765,1435,1603,2,c_bren,12.551,12.551,1794,1794,1,c_japo,14.0918,13.14285,4058,4096,2,p_paci,12.551,12.551,626,626,1,p_exsp,12.6531,12.32655,330,1351.75,4,a_lumb,13.602,12.369875,1429,3691.75,4,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08598571,12.52732024,1511.142857,2040.880952,2.428571429,,,,,
madd-2,160,1.647955505,0.543243671,7,7,c_eleg,13.7347,11.93028333,5784,12985,6,c_brig,12.8673,12.2823,444,2396,3,c_bren,12.6531,12.03856667,288,6974.111111,9,c_rema,13.7347,12.45576667,1097,14230.83333,6,c_japo,14.0918,12.81973333,9818,16524,3,p_exsp,13.9592,12.38164,1404,10665.6,10,a_lumb,12.8673,11.68252222,10886,31745,9,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.0578,1209,4468.333333,3,c_brig,12.8673,11.74487778,305,4631.555556,9,c_bren,11.3265,11.2347,561,3304,2,c_rema,11.3265,11.3265,8446,8446,1,c_japo,12.1939,11.7602,4971,5253.5,2,p_paci,14.0918,13.29335,1032,4070,4,a_lumb,12.8673,12.8673,5127,5127,1,NA,NA,NA,NA,NA,NA,13.41544286,12.22725889,4245.857143,13645.79206,6.571428571,12.5058,12.0406754,3093,5042.912698,3.142857143
crb-3,161,1.658255227,0.542717904,8,,c_eleg,12.8673,11.9932,5128,9663.333333,6,c_brig,14.0918,12.41153333,3715,5999,6,c_bren,12.551,12.3061,587,1190,2,c_rema,12.6531,12.4235,1238,2669,2,c_japo,13.9592,12.58673333,1230,6653,6,p_paci,11.2755,11.2755,2237,2237,1,p_exsp,13.2245,11.93368333,658,3325.333333,6,a_lumb,11.6837,11.5051,6167,6331,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7882625,12.05441875,2620,4758.458333,3.875,,,,,
K11H12.9,162,1.668554949,0.542699125,4,,c_eleg,13.602,11.9196375,202,5868.75,8,c_brig,13.9592,11.9311,299,10009.5,4,c_bren,14.0918,12.10474667,323,14880.86667,15,c_japo,13.7347,12.26429,5635,11382.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.846925,12.05494354,1614.75,10535.30417,9.25,,,,,
srx-8,163,1.678854671,0.542440726,5,4,c_eleg,14.0918,12.5374,991,1948.333333,3,c_brig,13.602,12.1569,21,1595.375,8,c_bren,13.9592,12.28912222,14,1622.888889,9,c_rema,12.0612,11.7602,186,420,2,p_paci,12.6531,12.4745,1353,1405.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,1082,1082,1,c_brig,12.8673,12.2755,1243,2381,2,c_rema,12.2959,12.2959,590,590,1,p_paci,14.0918,12.21059091,1091,5461.272727,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.27346,12.24362444,513,1398.419444,4.8,12.599475,11.98122273,1001.5,2378.568182,3.75
acr-18,164,1.689154393,0.540630172,7,,c_eleg,12.551,11.66323333,852,3644.333333,3,c_brig,12.8673,12.16325714,1119,9420.285714,7,c_bren,13.2245,12.38047143,2888,8371.142857,7,c_rema,13.7347,12.066325,2299,4895.25,4,c_japo,14.0918,12.24826667,2088,3036,3,p_paci,12.2959,11.69386667,1520,3330,3,p_exsp,13.602,12.0153,2281,11417.66667,6,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.19531429,12.03296003,1863.857143,6302.096939,4.714285714,,,,,
jac-1,165,1.699454115,0.53987462,5,6,c_eleg,13.7347,12.02782727,9846,25124.72727,11,c_brig,13.2245,12.18774,16137,19161.2,5,c_bren,12.551,11.86122,1574,6583.4,5,c_rema,13.2245,12.38945,1099,4346,6,a_lumb,12.2959,12.2959,3010,3010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,12.35035,2267,10296.16667,6,c_brig,12.8673,11.98298333,2659,16496.5,12,c_bren,13.2245,11.8495,931,4513.25,4,c_rema,14.0918,11.9612,2600,10321.1,10,p_exsp,11.1429,11.12243333,712,1941.333333,3,a_lumb,12.4184,11.87245,5551,7192.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.00612,12.15242745,6333.2,11645.06545,5.6,12.95068333,11.85648611,2453.333333,8460.141667,6.166666667
nhr-138,166,1.709753837,0.539498659,6,3,c_eleg,12.8673,12.12448,185,4041.4,5,c_brig,12.8673,12.06574444,693,7995.777778,9,c_bren,14.0918,12.42855,123,28140.625,16,c_rema,13.9592,11.94012,44,11420.8,15,c_japo,12.8673,11.7066125,1882,7403.125,8,p_exsp,12.4184,12.4184,1408,1470,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,13.0765,291,322.5,2,c_brig,12.8673,11.86393333,1183,3003.333333,6,c_rema,12.8673,12.8673,3205,3205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17855,12.11398449,722.5,10078.6213,9.166666667,13.1122,12.60257778,1559.666667,2176.944444,3
chd-7,167,1.720053559,0.538835694,4,,c_eleg,14.0918,13.65815,2701,2935,2,c_rema,13.2245,12.61226667,2181,3746.666667,3,p_exsp,13.2245,13.2245,456,456,1,a_lumb,13.2245,12.270425,1564,12291.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.441325,12.94133542,1725.5,4857.229167,2.5,,,,,
C30F12.5,168,1.73035328,0.538586691,6,8,c_eleg,11.6837,11.5051,354,556.5,2,c_brig,13.7347,12.05538571,1599,3652.142857,7,c_bren,13.9592,12.11335556,2745,7499.333333,9,c_rema,13.7347,12.31868462,449,13851.69231,13,p_exsp,13.9592,12.5627,213,1552.571429,7,a_lumb,11.2755,11.16663333,6887,8029,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.8673,3774,3774,1,c_brig,13.9592,12.32313333,4909,5105.666667,3,c_bren,12.2959,12.2959,174,174,1,c_rema,12.8673,11.88433333,65,5683.333333,3,c_japo,12.0612,11.5102,2156,3255,3,p_paci,12.8673,12.316325,2707,6329.5,4,p_exsp,12.1939,11.9388,1059,1499.5,2,a_lumb,12.0612,12.0612,10775,10775,1,13.05783333,11.9536432,2041.166667,5856.873321,6.833333333,12.6466625,12.14964896,3202.375,4574.5,2.25
ida-1,169,1.740653002,0.537774242,5,6,c_eleg,12.8673,12.8673,1790,1790,1,c_brig,12.4184,11.47052222,539,2393.777778,9,c_bren,12.551,11.98725,2813,3826.5,4,c_rema,13.9592,13.41325,715,1302.5,2,p_paci,14.0918,12.599475,2975,4960.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.091825,221,1854.75,4,c_brig,13.9592,12.76324,179,3659.8,5,c_bren,12.8673,12.676,139,2043.25,4,c_rema,13.9592,12.51701667,142,2266,6,p_paci,11.3265,11.3265,1986,1986,1,a_lumb,12.8673,12.5374,13377,13679.66667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17754,12.46755944,1766.4,2854.605556,4,13.09691667,12.31866361,2674,4248.244444,3.833333333
odr-2,170,1.750952724,0.53762169,6,6,c_eleg,13.9592,12.56803333,2375,5257.333333,3,c_bren,13.2245,12.18254444,1623,13547.11111,9,c_rema,13.602,12.8852,1078,5948.5,4,p_paci,12.0612,11.69385,1497,3932,2,p_exsp,12.8673,12.5816,492,1469,2,a_lumb,13.9592,12.926025,3913,8813.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.4184,12.05786667,2460,6181.333333,3,c_brig,13.9592,12.2517,407,2660.166667,6,c_rema,12.4184,12.05105,397,2710,2,p_paci,13.2245,13.2245,4258,4258,1,p_exsp,11.6837,11.4133,130,903,2,a_lumb,12.1939,12.1939,4119,4119,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2789,12.47287546,1829.666667,6494.574074,4,12.64968333,12.19871944,1961.833333,3471.916667,2.5
unc-2,171,1.761252446,0.537228478,4,8,c_eleg,13.602,12.2104375,843,10998.5,8,c_brig,12.2959,12.2449,1689,2634,2,c_bren,12.2959,11.64963333,7,775.3333333,3,p_paci,13.2245,11.81803333,3247,7385.666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.10785714,1871,19570.71429,7,c_brig,12.8673,11.788275,2492,10034.5,4,c_bren,11.4592,11.4592,4395,4395,1,c_rema,12.8673,12.14796667,337,7168.666667,6,c_japo,13.9592,12.37753333,421,3280,3,p_paci,13.602,11.882625,1531,3433.75,4,p_exsp,13.9592,13.9592,2791,2791,1,a_lumb,11.1122,11.1122,1675,1675,1,12.854575,11.98075104,1446.5,5448.375,4.75,12.92855,12.10435714,1939.125,6543.578869,3.375
ncx-8,172,1.771552168,0.537223651,5,,c_eleg,14.0918,12.61735,2650,3460,2,c_brig,12.0612,12.0357,835,1596.5,2,c_japo,12.551,12.551,1661,1661,1,p_paci,13.602,11.76732,153,996.6,5,p_exsp,13.9592,12.691325,24,1152.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25304,12.332539,1064.6,1773.32,6,,,,,
gopc-1,173,1.78185189,0.536965543,5,5,c_eleg,12.8673,12.8673,1212,1212,1,c_bren,12.8673,12.5272,615,7476,3,c_rema,13.9592,12.78233333,1216,2642,3,p_exsp,13.602,13.602,418,418,1,a_lumb,13.2245,11.79024444,3771,15622.44444,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.8673,5662,5662,1,c_brig,11.3265,11.301,4198,6152,2,c_japo,11.1429,11.1429,902,902,1,p_paci,11.3265,11.3265,1332,1332,1,a_lumb,13.2245,12.21175,5099,7447.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.30406,12.71381556,1446.4,5474.088889,3.4,11.97754,11.76989,3438.6,4299.1,1.8
hex-2,174,1.792151612,0.536946325,7,3,c_eleg,13.7347,13.7347,2903,2903,1,c_brig,13.2245,13.0459,843,1226.5,2,c_rema,12.8673,12.0238,1476,1710,3,c_japo,12.6531,12.09185,4599,6136,4,p_paci,13.7347,12.278075,40,962.5,4,p_exsp,13.7347,12.03176667,40,2665.444444,9,a_lumb,13.2245,12.09622857,6440,22280.71429,7,NA,NA,NA,NA,NA,NA,c_eleg,12.2959,12.2959,912,912,1,p_paci,11.6837,11.5051,750,3075.5,2,a_lumb,12.551,12.11735,7974,9575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3105,12.47176003,2334.428571,5412.022676,4.285714286,12.17686667,11.97278333,3212,4520.833333,1.666666667
npr-24,175,1.802451334,0.536832565,5,4,c_eleg,13.9592,11.956625,4961,17553.25,8,c_brig,12.2959,11.69895,1173,3888,4,c_rema,13.9592,12.08899444,1288,11899.16667,18,p_paci,12.0612,12.0612,47,47,1,p_exsp,12.6531,12.35715,682,875,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,13.602,2552,2552,1,p_paci,12.6531,12.6531,323,323,1,p_exsp,12.8673,12.5306,1550,2212.5,2,a_lumb,12.2959,11.7296,3507,3535,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.98572,12.03258389,1630.2,6852.483333,6.6,12.854575,12.628825,1983,2155.625,1.5
odr-4,176,1.812751056,0.536625647,5,2,c_eleg,13.9592,13.9592,505,505,1,c_brig,13.7347,12.7619,908,1459.666667,3,c_bren,13.2245,13.2245,2233,2233,1,c_rema,13.2245,12.1939,155,1112,2,c_japo,12.1939,11.6684,452,1391.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,13.2245,697,697,1,c_bren,12.0612,12.0612,217,217,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.26736,12.76158,850.6,1340.233333,1.8,12.64285,12.64285,457,457,1
vha-16,177,1.823050778,0.536086754,6,,c_eleg,12.8673,12.8673,206,1181,2,c_brig,11.6837,11.6837,958,958,1,c_bren,13.2245,13.2245,2309,2309,1,c_rema,12.8673,12.8673,2539,2539,1,c_japo,14.0918,12.47616667,16548,17562.33333,3,a_lumb,14.0918,11.999975,9308,12957,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13773333,12.51982361,5311.333333,6251.055556,2,,,,,
